Location,Location URI
"i6834 evanston, detroid ii5, michigan",http://history.archives.mbl.edu/concepts/location/77792f60-8596-4381-a093-19bcaa524b28
"gottingen, germany",http://history.archives.mbl.edu/concepts/location/04fc982f-f662-4529-a398-fa9753bb607b
"oslo, norway",http://history.archives.mbl.edu/concepts/location/ee498837-4348-476b-b066-c6f879b3490b
ninds,http://history.archives.mbl.edu/concepts/location/b5bd2d9e-b50a-48a9-918b-6128e6c86cad
finland,http://history.archives.mbl.edu/concepts/location/f9a35cde-bce9-4e88-9b80-4b6ae8a64d10
"oberlin, oh",http://history.archives.mbl.edu/concepts/location/00207a97-0031-448c-a45e-680d51be1e88
"iii4 franklin street, fall river, ma",http://history.archives.mbl.edu/concepts/location/feeccf07-d174-4466-bf51-3b3e5c6d9868
"durham, nc",http://history.archives.mbl.edu/concepts/location/5e11f679-63c8-4460-9d15-6a436fd75bc4
"durham, nh",http://history.archives.mbl.edu/concepts/location/c13c65ed-b1d3-4525-90d9-9f02afed6e53
indianapolis.,http://history.archives.mbl.edu/concepts/location/49617cee-ccce-4d7b-b9fc-644fc48e13f4
"san raffaele, italy",http://history.archives.mbl.edu/concepts/location/779f7efa-387e-4d3d-ac3f-cbe68431be24
colombia,http://history.archives.mbl.edu/concepts/location/b962105b-f905-4ec8-8e4f-1d3dcd3b36e8
"oshkosh, wi",http://history.archives.mbl.edu/concepts/location/b020c6a8-655f-4b9b-840c-c0aa7e0d9fb4
"4i4 n. normal park way, chicago, il",http://history.archives.mbl.edu/concepts/location/ac9db521-2283-4c3c-99e4-4ab8da264d9d
"3400 wayne ave., new york, ny",http://history.archives.mbl.edu/concepts/location/b86f4b30-17bd-44b4-8583-5509bff8dd61
"providence, ri",http://history.archives.mbl.edu/concepts/location/86ee1bad-b6a2-4bd0-bf6c-71e1bad20bd9
"530 carleton avenue, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/53c30be1-ee91-4a95-a388-c3fb776c8b82
arlington,http://history.archives.mbl.edu/concepts/location/8a7a6941-04a0-46e0-bfd1-d886c58157d5
albert einstein college,http://history.archives.mbl.edu/concepts/location/1871199c-0541-4851-8516-26376e442c66
"lancaster, pa",http://history.archives.mbl.edu/concepts/location/f4fd0eb8-0738-45fb-a419-687ef2423886
"warsaw, poland",http://history.archives.mbl.edu/concepts/location/d3186d61-20b2-499c-a74d-18adc6a45484
nigeria,http://history.archives.mbl.edu/concepts/location/7fa57086-5570-421e-90c9-29fa166ad8a9
columbia university,http://history.archives.mbl.edu/concepts/location/a983b4b8-5e4f-4e0c-bd0a-0dfc8ab1b7c3
"wien, germany",http://history.archives.mbl.edu/concepts/location/f9db03b5-fd83-407a-9be6-6e7398597761
"kirbyville, tx",http://history.archives.mbl.edu/concepts/location/6d2692ac-709f-48d6-8771-0f10a3575553
"forest hills 75, ny",http://history.archives.mbl.edu/concepts/location/82daf776-3bd2-4723-8af5-92a440ee8854
childrenas hospital,http://history.archives.mbl.edu/concepts/location/835f7808-d934-4247-ad2b-b8ac00913c80
"lincoln, ne",http://history.archives.mbl.edu/concepts/location/f520dbae-e25b-45e5-9c83-4501bdeda35d
hunter college.,http://history.archives.mbl.edu/concepts/location/585f977a-05e8-4e2f-8a05-bb76e08b0a89
san francisco/hhmi,http://history.archives.mbl.edu/concepts/location/56acdfa2-a725-46b5-b281-8be61f88e5af
champaign-urbana,http://history.archives.mbl.edu/concepts/location/2116e673-9d8b-4ba1-91dd-6b5e90677b27
"33i4 cortelyou road, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/4a2dafa4-4a62-40aa-a1f7-dced95421baf
"bloomington, in",http://history.archives.mbl.edu/concepts/location/717a155f-bf8f-4f93-844d-9fce84791daf
davis medical school,http://history.archives.mbl.edu/concepts/location/ddd83297-ecd3-4a6d-8c12-811c8d9d0a82
clinica tambre,http://history.archives.mbl.edu/concepts/location/33c6ec6f-0e65-4ba9-b1ba-ecdc325596d3
"i4i4 girard st., n.w. washington, d.c.",http://history.archives.mbl.edu/concepts/location/1a5f64b6-6dd5-44e9-b0de-91c0db6d7f48
"los angeles ii4, ca",http://history.archives.mbl.edu/concepts/location/d1134456-3c59-4c1c-b4a3-73851fd0e212
"5ii kenwood rd, drexel hill, pa",http://history.archives.mbl.edu/concepts/location/c596bc0f-3c4d-4788-ad94-ce9cb5acd5f1
charlotte,http://history.archives.mbl.edu/concepts/location/50dd2ec6-39bd-40cc-89d1-ebb2f8a8306c
"glasgow, scotland, uk",http://history.archives.mbl.edu/concepts/location/1845cf6a-89d1-49be-9668-869b148fd06d
stanford university,http://history.archives.mbl.edu/concepts/location/3295304a-9bde-4366-9afe-f0aafc232de6
new zealan,http://history.archives.mbl.edu/concepts/location/6bd7e6fe-a725-437b-a568-139c369a3f90
"49 west 5iind st., new york, ny",http://history.archives.mbl.edu/concepts/location/52aa4904-a018-406a-8be0-3087c814d691
"donapaula, gao-india",http://history.archives.mbl.edu/concepts/location/755925b2-d3a3-41a6-9145-9aa5e289d1ba
"wolfville, nova scotia",http://history.archives.mbl.edu/concepts/location/ed93b8a3-ab74-441d-be00-cdbe479bb091
"berlin, west germany",http://history.archives.mbl.edu/concepts/location/28d2e070-f7d7-4680-815c-e663b3bf9ef5
rochester,http://history.archives.mbl.edu/concepts/location/f65984cd-7b55-4e51-80eb-475e352c1b71
"madison, wi",http://history.archives.mbl.edu/concepts/location/f8e8d66d-3fc8-4627-bb39-422ae7810ede
scotland,http://history.archives.mbl.edu/concepts/location/98c9bdd4-5365-47c0-b97b-92e25200a0e0
"detroit, mich",http://history.archives.mbl.edu/concepts/location/f05390e2-f1ed-43c8-925b-475380fcf971
cameroon,http://history.archives.mbl.edu/concepts/location/baff3b57-8991-4538-9d04-c95fe8d5746a
"ghent, belgium",http://history.archives.mbl.edu/concepts/location/d1993362-558d-4ec4-8af0-b31dbe40c9b0
national institute of arthritis and metabolic diseases,http://history.archives.mbl.edu/concepts/location/60327838-b302-4f14-b2c8-d77eb3174d51
"williamstown, ma",http://history.archives.mbl.edu/concepts/location/50325fab-6e41-4116-a42e-bc060b0cceb7
brooklyn,http://history.archives.mbl.edu/concepts/location/74350958-28dc-4c44-af20-c94feedba798
"monson, ma",http://history.archives.mbl.edu/concepts/location/aeb18d4a-fb58-4361-914c-cb26c23afb73
"iii4 east 6ist street, new york, ny",http://history.archives.mbl.edu/concepts/location/952f9d3e-1878-413e-b4b4-85d38aefed41
"wiscasset, me",http://history.archives.mbl.edu/concepts/location/41f81fb6-5b69-48f9-83ae-f6c88782020e
"monmouth, il",http://history.archives.mbl.edu/concepts/location/0af3cf27-9f45-4517-9510-186794564a9c
galway,http://history.archives.mbl.edu/concepts/location/c6770b18-a7a6-420f-b32c-58574461dafe
mobile,http://history.archives.mbl.edu/concepts/location/05c941a7-6612-4c22-a5cf-60dcdc8d9d9f
"antwerp, belgium",http://history.archives.mbl.edu/concepts/location/40838ed6-9b6b-440f-8220-a410f50097c2
"598 e, i67th street, new york, ny",http://history.archives.mbl.edu/concepts/location/0101ab9e-ef05-442e-85fe-c878644b0662
"ontario, canada",http://history.archives.mbl.edu/concepts/location/c7ff430a-2b43-489b-b204-b50af607b23d
feinberg school of medicine,http://history.archives.mbl.edu/concepts/location/114e539a-8762-45d8-9e0e-e075faa7436f
argeninta,http://history.archives.mbl.edu/concepts/location/e7b1e2ec-0c3e-4c16-a510-ae8cd4df0c28
"iiiii elm st., meriden, ct",http://history.archives.mbl.edu/concepts/location/8f7fbfdd-2c16-46ff-9a52-b92b306af5da
fullerton,http://history.archives.mbl.edu/concepts/location/c1edd596-b05e-4111-8c7b-e0e35ef67d00
"williamstown, mass",http://history.archives.mbl.edu/concepts/location/ff2ed09b-e390-4c11-b853-80d8b1e85f2b
"bellair drive, dobbs ferry, ny",http://history.archives.mbl.edu/concepts/location/3bf4317c-9ed4-46de-8e37-6aa924f5b293
douglass,http://history.archives.mbl.edu/concepts/location/29b550a4-65d1-439b-8870-c43cd905edcd
"brooklyn, ny",http://history.archives.mbl.edu/concepts/location/91cd719f-26c6-4d72-b971-774c52c7f87d
"ramsgate, kent, uk",http://history.archives.mbl.edu/concepts/location/9f5a22c8-3ada-4e56-a1d0-3e9d544de64d
"lycee, buffon, paris, france",http://history.archives.mbl.edu/concepts/location/38f14c5c-9e2a-4694-89b6-14211db5f306
environment canada,http://history.archives.mbl.edu/concepts/location/4abfa076-818f-4d48-b1e2-098602c4fe49
"ii4ii connolly st., west lafayette, in",http://history.archives.mbl.edu/concepts/location/f37b170a-4452-4e23-9a4b-a3483e814456
"530 fifth ave., new york, ny",http://history.archives.mbl.edu/concepts/location/c72ede22-3cdc-435f-ae22-930a8a770dde
"ames, iowa",http://history.archives.mbl.edu/concepts/location/342e44de-eee0-4c47-85b5-ecc5d1b3095a
"charlestown, sc",http://history.archives.mbl.edu/concepts/location/01032784-1af0-48e5-bcd7-41529def26e2
"bombay, india",http://history.archives.mbl.edu/concepts/location/bc9d2e71-d3d0-4890-8b35-c0e7f3547f73
"hardwick, ma",http://history.archives.mbl.edu/concepts/location/5d06c197-2736-4400-80ad-cd3b874bc4d9
"i3 west iiist street, new york, ny",http://history.archives.mbl.edu/concepts/location/b4950245-c476-40df-81c5-77fc3616176c
professor of plant physiology and applied botany,http://history.archives.mbl.edu/concepts/location/ab517e9b-8aca-43c5-b78a-06808035fc5e
switzerland,http://history.archives.mbl.edu/concepts/location/84dbad3c-7adc-4a25-993e-cf6651c65094
prague,http://history.archives.mbl.edu/concepts/location/78537a1f-87da-4e2d-9b33-7b250180edd0
"8 e. huron street, chicago, il",http://history.archives.mbl.edu/concepts/location/f25f816c-4476-4f7d-90b1-840f162c5a72
"decatur, il",http://history.archives.mbl.edu/concepts/location/68bf77bf-9533-482c-bcf4-2fdff79a3fc9
"pasay city, philippines",http://history.archives.mbl.edu/concepts/location/38cdb4c2-0184-44ae-96c2-5368e727db19
"quiney, il",http://history.archives.mbl.edu/concepts/location/348790f8-dd71-4831-9a4f-ec6f78d47da3
"edinburgh, scotland",http://history.archives.mbl.edu/concepts/location/37f56ba2-8e29-44ae-9b69-29ac58b3bee4
pisa,http://history.archives.mbl.edu/concepts/location/8151c262-496e-4f10-be6a-e8aa0d1ec2f7
sloan-kettering institute,http://history.archives.mbl.edu/concepts/location/a0e24ec5-e26c-43f9-b1f1-b293c25e44dc
toledo,http://history.archives.mbl.edu/concepts/location/1c04f608-d85d-4451-9cb0-17b36f31eb41
"belfast, ireland",http://history.archives.mbl.edu/concepts/location/a986a944-3992-4954-9744-10dd6cbdf084
university of pennsylvania.,http://history.archives.mbl.edu/concepts/location/94edf167-7a2b-4215-8b53-f7dcf439affc
korea,http://history.archives.mbl.edu/concepts/location/247a2ed7-94ed-472e-9084-09054da18933
"east jaffrey, nh",http://history.archives.mbl.edu/concepts/location/76f33315-f762-42cb-bbf5-d41ca9e386a4
"new york city, ny",http://history.archives.mbl.edu/concepts/location/dc289655-8c0a-4f31-bc31-a5af1249511f
"jackson, ms",http://history.archives.mbl.edu/concepts/location/26fcfc0e-ffb8-4ae5-86a1-314822090973
"48ii6 kimbark avenue, northampton, ma",http://history.archives.mbl.edu/concepts/location/15e71545-c227-4d87-95bc-cbccb8b1b5f4
"west chester, pa",http://history.archives.mbl.edu/concepts/location/1148d50b-73f2-4c25-914c-49433c4c51a9
universite de montreal,http://history.archives.mbl.edu/concepts/location/fb557c4c-f56a-4149-9517-48c7ab615854
"jersey city, nj",http://history.archives.mbl.edu/concepts/location/e13abbc0-6f74-4506-ab2c-2646d58c06cb
"montpellier, france",http://history.archives.mbl.edu/concepts/location/88cc72ca-bfe6-49ac-8123-3e3c79ba28f5
poland.,http://history.archives.mbl.edu/concepts/location/e3c3c778-d091-4166-b6af-c3a5e1def2e0
"303 president street, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/d4c31c29-81f2-446b-8f23-dca52ac2d443
"nara, japan",http://history.archives.mbl.edu/concepts/location/455d5fd7-83e7-49db-a1d4-a3b69ac0db4a
"i358 marlborough st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/ad7c53c1-c97a-407a-b2f7-819289c0a6ec
berkley,http://history.archives.mbl.edu/concepts/location/bc9b54fe-9486-4898-a30b-6515f96e4d0d
baltimore,http://history.archives.mbl.edu/concepts/location/23abe4ea-7128-44c1-a312-0e6a5465ef6a
"la jolla, ca",http://history.archives.mbl.edu/concepts/location/20c8cee4-996b-4c98-af53-48d22dbff91a
czech republic,http://history.archives.mbl.edu/concepts/location/a9870284-54dc-4dd0-a354-78fd7ae14e2f
"syracuse, ny",http://history.archives.mbl.edu/concepts/location/b67364e3-f9ee-40dd-bbb5-b4984841ee7c
university of london,http://history.archives.mbl.edu/concepts/location/ff4a9980-c13d-445a-acb5-a6f2fa7abe6d
"ypsilanti, mi",http://history.archives.mbl.edu/concepts/location/ccdb0f17-36da-4610-804d-6b9a99c536ee
"377 voss ave., south orange, nj",http://history.archives.mbl.edu/concepts/location/8fcb1d60-5d63-470c-ab52-2fc5268eb8f9
"taneytown, md",http://history.archives.mbl.edu/concepts/location/697be018-18e3-48c8-8dad-826f0b427528
buenos aires,http://history.archives.mbl.edu/concepts/location/11aada4f-4685-41c9-b4a4-60f5752fec83
pc,http://history.archives.mbl.edu/concepts/location/4829665c-ae48-4b56-b053-3f763a502ed7
pa,http://history.archives.mbl.edu/concepts/location/16afe46b-47d6-49d9-835a-1afd0224ac73
"marburg, germany",http://history.archives.mbl.edu/concepts/location/3a9e9b2b-0e6e-408e-801a-29097aff2940
ireland,http://history.archives.mbl.edu/concepts/location/a83ccdaa-7068-4800-aa0c-7b93926e3b9a
"middletown, ny",http://history.archives.mbl.edu/concepts/location/60e510ee-dd8e-4519-96d7-51732947be84
"cambridge, england",http://history.archives.mbl.edu/concepts/location/c5368b66-5349-4db4-86ac-f649a5a14419
"lansing, mi",http://history.archives.mbl.edu/concepts/location/423b991c-f3c4-45d8-beb1-f476aa2e059e
"leeds, england",http://history.archives.mbl.edu/concepts/location/ae629363-026a-4b3d-9bb6-30e4bcea5ccd
"manchuria, japan",http://history.archives.mbl.edu/concepts/location/4ee449fc-7cee-4e57-a978-b4176f3939f8
canada.,http://history.archives.mbl.edu/concepts/location/62227293-8f6a-4525-8aaf-c37f0dee2769
"i633 ii9th st., n.w., washington, d.c.",http://history.archives.mbl.edu/concepts/location/3a84cab2-ba1b-41ad-aba6-87b453ce36de
"englewood, nj",http://history.archives.mbl.edu/concepts/location/9c3459cf-640a-4f33-a215-2b405a04bb6c
"aberdeen, scotland",http://history.archives.mbl.edu/concepts/location/41dc3063-bb85-4143-9464-729a5a7bcd1b
"rome, ga",http://history.archives.mbl.edu/concepts/location/ce5dc94b-4d7d-40b2-94c8-79edc9f55268
"4ii8 west ii0th street, new york, ny",http://history.archives.mbl.edu/concepts/location/6dd7349e-9454-4c96-9e72-21d45a6942e0
cold spring harbor,http://history.archives.mbl.edu/concepts/location/c526eef2-84fb-4558-b59f-931b530484da
"columbus, oh",http://history.archives.mbl.edu/concepts/location/8f0f8427-1aa1-499f-8073-4e9611e0ad80
portugal,http://history.archives.mbl.edu/concepts/location/e5806b64-ade6-4542-8d87-2930af129dba
"falmouth, ma",http://history.archives.mbl.edu/concepts/location/93e31f05-0e98-4c09-bd99-6684a537f27a
san francisco; howard hughes medical institute,http://history.archives.mbl.edu/concepts/location/cb46af35-2ca1-4780-a74d-3b51e2641509
minneola,http://history.archives.mbl.edu/concepts/location/1b45e1dd-f155-4adf-b7c1-85246fc75ded
cornell university medical college.,http://history.archives.mbl.edu/concepts/location/0bb28374-3e3a-4924-b843-a458b62abcaa
national science foundation,http://history.archives.mbl.edu/concepts/location/7d0f6e10-01ea-4e63-99bd-935c9da55bca
"groton, ct",http://history.archives.mbl.edu/concepts/location/87ee7dbf-0601-4a06-bdb0-3eda116d3b62
albany,http://history.archives.mbl.edu/concepts/location/005a35a6-2cec-40b9-a36e-634c56d01fda
italy,http://history.archives.mbl.edu/concepts/location/fbfc3362-4f2d-48c2-b855-c5a60df7ba4e
"boston, ma",http://history.archives.mbl.edu/concepts/location/f5edcaa7-ca0c-4379-9a54-c94e8c94134c
"i90i bedford ave., brooklyn, ny",http://history.archives.mbl.edu/concepts/location/0aa80ca5-ed48-4c82-9ef1-2d985025f617
"worcester, ma",http://history.archives.mbl.edu/concepts/location/5526e92d-f9a2-4d27-a0af-0ad58d22457f
"i57 east 67th st., new york, ny",http://history.archives.mbl.edu/concepts/location/4536d4bd-0494-429b-97b9-b72e1ebb75f0
bethesda,http://history.archives.mbl.edu/concepts/location/4a1e2c87-dcbc-4e6b-a4ba-86fb42de984e
"wilsonville, nb",http://history.archives.mbl.edu/concepts/location/b5a4e276-475c-4a23-9c3c-9694de85b763
"75 college st., brockport, ny",http://history.archives.mbl.edu/concepts/location/c2622f13-f02d-42aa-a892-41ff7cb8bba7
medical school,http://history.archives.mbl.edu/concepts/location/389bcdb3-8c40-4c90-9810-e9e72cedf805
mexico city,http://history.archives.mbl.edu/concepts/location/9d183a30-1296-4325-9583-5540fc9532e9
johns hopkins university,http://history.archives.mbl.edu/concepts/location/aa888c1a-8714-44a3-81d4-62bf4b53178b
"ii59 prospect street, fall river, ma",http://history.archives.mbl.edu/concepts/location/3323948e-8647-40df-aa02-f4fe224e752c
brussels,http://history.archives.mbl.edu/concepts/location/e8903907-3445-4f61-a52a-c2e1dd99a344
"groton, ma",http://history.archives.mbl.edu/concepts/location/ea2da0cd-745d-49fc-99d8-7df26b9809df
"lincoln, ma",http://history.archives.mbl.edu/concepts/location/f11259aa-b3a1-48f6-a9a6-b895207f2dad
poland,http://history.archives.mbl.edu/concepts/location/dbdc3b36-dae1-4bb1-9a31-e523aa7f289a
"granville, oh",http://history.archives.mbl.edu/concepts/location/36863517-df00-495a-ba79-cf23f19aa98b
calcutta,http://history.archives.mbl.edu/concepts/location/742d5cc7-1c41-413b-a791-03f5e3b278db
"longmeadow, ma",http://history.archives.mbl.edu/concepts/location/c713ed84-55ea-40f0-b4c5-aa2e1803e02b
"antioch, new england",http://history.archives.mbl.edu/concepts/location/dbecb321-4546-4dc8-bac6-06bda16c7079
national institutes of health,http://history.archives.mbl.edu/concepts/location/cdc987d0-3940-4756-a370-21b1c326c027
taiwan,http://history.archives.mbl.edu/concepts/location/72467b6f-3d68-418f-b7df-b469420bcfbe
"ayden, nc",http://history.archives.mbl.edu/concepts/location/5fee4c04-cba7-453d-a3af-f60efb312fe4
"i9ii south main street, attleboro, ma",http://history.archives.mbl.edu/concepts/location/b5387a1c-2849-41a4-951c-c014252e4c43
"warwick, ri",http://history.archives.mbl.edu/concepts/location/e6c1071f-7373-4eee-bb34-665c5fe92259
"ashburnham, ma",http://history.archives.mbl.edu/concepts/location/9b7bfd1d-8f33-4b7a-8a6f-44afddc90baf
"wales, u.k.",http://history.archives.mbl.edu/concepts/location/4df2c7ec-2f3e-40bd-a228-b75fcf23854d
"bloomfield, nj",http://history.archives.mbl.edu/concepts/location/49bfc739-924f-4eab-a8dd-c069d5e1b48d
instructor,http://history.archives.mbl.edu/concepts/location/5b1fbcd8-2d2a-4300-9722-242462a33e83
heidelberg,http://history.archives.mbl.edu/concepts/location/6c2024fb-2bc3-4a49-bc1a-2fc4dbb7a0a2
"west philadelphia, pa",http://history.archives.mbl.edu/concepts/location/0745c176-5826-49fe-a9f2-6c44bae8afc7
australia,http://history.archives.mbl.edu/concepts/location/9c567de7-e5f0-4117-8fbf-487a368594b1
"calcutta, india",http://history.archives.mbl.edu/concepts/location/bbaeb41a-46c4-49de-a6f2-8135819f952b
"gettysburg, pa",http://history.archives.mbl.edu/concepts/location/470e2c26-df75-413e-b65e-4c3fab8df4c8
new york.,http://history.archives.mbl.edu/concepts/location/daf97a2c-16d1-4f27-9bdd-16dc1b04bf31
"scotland, uk",http://history.archives.mbl.edu/concepts/location/f4356842-79d2-491e-9a97-f19dddbab771
"montpeller, france",http://history.archives.mbl.edu/concepts/location/5893453d-1e9b-434c-b593-2325478399bc
"3i mount vernon st., boston, mass",http://history.archives.mbl.edu/concepts/location/a9f27cad-ceaf-49dd-ae35-cf8c4bea79ab
"box 956, orange, nj",http://history.archives.mbl.edu/concepts/location/1bbdb594-b52e-442c-8ee1-0110db2e77d5
the state university of new jersey,http://history.archives.mbl.edu/concepts/location/b4daa2d4-b331-4f62-a5c3-29490682facd
boston city hospital,http://history.archives.mbl.edu/concepts/location/a8f7f505-b7ae-42be-9be3-7461e65d4817
duluth,http://history.archives.mbl.edu/concepts/location/e6db0961-d81d-4c22-a3c3-181b22b22fcf
"i8 franklin street, northampton, ma",http://history.archives.mbl.edu/concepts/location/7f4ff40a-3654-478e-bfec-095333e3189c
"bedminster, nj",http://history.archives.mbl.edu/concepts/location/0aab287b-adfb-4fb3-aea5-576cde23d187
"burlington, vt",http://history.archives.mbl.edu/concepts/location/2fca3e8e-6431-4b59-a908-b1ed4029228c
la crosse,http://history.archives.mbl.edu/concepts/location/6c784448-d7ad-46b6-96ba-a3852596194d
university of penn,http://history.archives.mbl.edu/concepts/location/ca960877-d3f3-47ef-bf60-9bc36a6813b7
"gottingen, west germany",http://history.archives.mbl.edu/concepts/location/6bc9bbec-bf0c-4435-9423-541f16116659
"collegeville, indiana",http://history.archives.mbl.edu/concepts/location/e162b226-a50c-4e71-bd47-0ccd8cc72084
"martinsried, germany",http://history.archives.mbl.edu/concepts/location/d9f0f5a2-17e5-4e60-90b4-2f4786e50157
"330 summt avenue, mt. vernon, ny",http://history.archives.mbl.edu/concepts/location/46f5fc1b-7cfe-44eb-b819-b7bca72b9da4
"murray, ky",http://history.archives.mbl.edu/concepts/location/d32ccd8c-a888-426a-9118-44a9326d1e16
"philadelphia, pa",http://history.archives.mbl.edu/concepts/location/a0d2d915-e167-4526-8fd3-d81732235255
"san francisco, ca",http://history.archives.mbl.edu/concepts/location/890d365c-ec7b-4af1-97d2-0c14533ed1e6
"katonah, ny",http://history.archives.mbl.edu/concepts/location/ef652cdd-75e5-409e-9661-baf2311d95f5
temple,http://history.archives.mbl.edu/concepts/location/1f4344ed-4a3e-4b34-8811-86440fa8dba9
"i6i devonshire street, boston, ma",http://history.archives.mbl.edu/concepts/location/35a99ab6-82fd-4005-9c0f-961cf1ca94a3
"i0i magnolia ave., mount vernon, ny",http://history.archives.mbl.edu/concepts/location/4b199884-2e63-40e0-b538-d4f7fc4aa80a
great britain,http://history.archives.mbl.edu/concepts/location/8b3f40e4-e1c3-4041-b4e3-e4194728a426
janelia farm research campus,http://history.archives.mbl.edu/concepts/location/19350fbd-99fd-4d08-a11e-448cf804748b
"new haven, conn",http://history.archives.mbl.edu/concepts/location/8ff61cf5-13af-4e19-ba3a-808e4058485e
west germany,http://history.archives.mbl.edu/concepts/location/27703d2d-de50-44ee-bfd1-60883df2425f
"60 wall street, new haven, ct",http://history.archives.mbl.edu/concepts/location/6665b4ea-6672-4eb9-91dd-327fcc2d3b11
"marathan, fl",http://history.archives.mbl.edu/concepts/location/e925888b-4853-4abc-8129-96b3a2a8a67a
galverston,http://history.archives.mbl.edu/concepts/location/8d46f938-3a15-492d-9d87-76869fd3ff49
"norman, ok",http://history.archives.mbl.edu/concepts/location/fd15efbc-4b0a-4bb5-ba97-531bfab178c3
"puyallup, wa",http://history.archives.mbl.edu/concepts/location/905d5d21-ef6f-4372-9b3b-988793d2d40d
"plymouth, uk",http://history.archives.mbl.edu/concepts/location/369c7dd9-af50-4bc2-9b54-6b4ddb702f45
"ann arbor, mi",http://history.archives.mbl.edu/concepts/location/14dada97-6ddf-4e30-ac00-187377a017c9
"hamburg, germany",http://history.archives.mbl.edu/concepts/location/d4d20c16-2812-47f9-b8ad-52f3f688d7dd
"bridgeton, nj",http://history.archives.mbl.edu/concepts/location/b672bfed-07b1-49a8-a1ce-6051671f41dd
"88 parsons street, brighton, ma",http://history.archives.mbl.edu/concepts/location/041212cd-0413-4044-9fd4-efe872fe30be
"ii8 strawberry hill, stamford, ct",http://history.archives.mbl.edu/concepts/location/897145cc-d2a9-4cbf-af7f-8aef9dd07fa0
johns,http://history.archives.mbl.edu/concepts/location/2e01c3fb-efd7-40f7-a253-ae41cf3e14f2
"downstate medical center, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/ae217854-8d1b-4875-8455-8d69976b6d95
russia.,http://history.archives.mbl.edu/concepts/location/35e6c5d5-0ffa-48f5-82f8-41dfdc0f8afa
"jilton, nh",http://history.archives.mbl.edu/concepts/location/bce3c4a7-7d03-4f7f-b86c-eb95527958eb
university of iowa,http://history.archives.mbl.edu/concepts/location/cb947551-99df-4330-bd1a-87b2be09bc96
"ii85 park ave., new york, ny",http://history.archives.mbl.edu/concepts/location/d9c3ac4e-c044-4258-88a5-1c4668d5e72f
bangladesh,http://history.archives.mbl.edu/concepts/location/dd3be48f-3882-4c6b-a255-bb7bfafa0b6d
college of physicians and surgeons,http://history.archives.mbl.edu/concepts/location/0d8ed058-db2b-4853-a6ea-f29569629196
the university of texas,http://history.archives.mbl.edu/concepts/location/a91e2e94-34ec-40a1-a0db-3521cfc6c140
"berlin-dahlem, germany",http://history.archives.mbl.edu/concepts/location/45a41561-b024-4eac-abb7-9532756c5179
"ness ziona, israel",http://history.archives.mbl.edu/concepts/location/096a8a14-aae8-4e78-932f-07a3222eb68a
"sarasota, fl",http://history.archives.mbl.edu/concepts/location/92b2c3f2-6de6-4720-9d36-e7ce7bd27d0d
"state college, pa",http://history.archives.mbl.edu/concepts/location/8ebd7d85-36a5-42e9-b3f2-91ab892fc5c0
"creve coeur, mo",http://history.archives.mbl.edu/concepts/location/53659ebf-e757-4423-8a9e-a9e64c236a67
"landisville, pa",http://history.archives.mbl.edu/concepts/location/834805a4-70f7-4ebf-9928-9d4e140ea58f
"iii9 boston rd., bronx, ny",http://history.archives.mbl.edu/concepts/location/b4884ad3-7e2b-4ca6-a304-a32ed1dcffd1
"3038 hull ave, bronx, ny",http://history.archives.mbl.edu/concepts/location/83b6a4a9-c342-4d74-a2c2-cae0cf412413
"570 lexington ave., new york, ny",http://history.archives.mbl.edu/concepts/location/37d46c1a-5230-4c8e-a02e-7bd61e0a8511
"i77 woodruff avenue, brooklyn, ny",http://history.archives.mbl.edu/concepts/location/4055bdde-64ef-4bb8-86a7-59c480861056
"hanover, nh",http://history.archives.mbl.edu/concepts/location/caecc478-e9fe-4617-8603-5454d0bf5cf8
"wayland, ma",http://history.archives.mbl.edu/concepts/location/c039a981-c26f-4460-b21f-107c017d14a6
sweden.,http://history.archives.mbl.edu/concepts/location/8184ae92-5dfc-45ec-a55b-5a9b0b95975d
uk,http://history.archives.mbl.edu/concepts/location/82eebcb5-b330-462e-ba03-392c76008ec5
"oxford, uk",http://history.archives.mbl.edu/concepts/location/bdad5936-9afb-4b62-bd80-83e7b1d1351e
marseille,http://history.archives.mbl.edu/concepts/location/ca1278c7-60c7-4be4-b8fd-4627892aa040
"53 edgehill road, new haven, ct",http://history.archives.mbl.edu/concepts/location/8c942cb2-7699-4954-998e-b7b844d9e354
"baltimatore, md",http://history.archives.mbl.edu/concepts/location/eaffe874-086a-4431-8d86-331457abf470
"hanover, ny",http://history.archives.mbl.edu/concepts/location/cf5055a4-a0dd-42e0-b18d-7069ef46ac6e
philadelphia.,http://history.archives.mbl.edu/concepts/location/c6da87e6-49d5-4951-99cc-d25349470537
"834 marietta ave., lancaster, pa",http://history.archives.mbl.edu/concepts/location/4c6d1ed7-b3f9-498f-b851-e841f789df74
"hillsdale, mi",http://history.archives.mbl.edu/concepts/location/03398559-3a1f-4833-9f02-2f302b4b253e
at albany,http://history.archives.mbl.edu/concepts/location/63c9961e-a7c5-4364-b91c-4541c91c98e6
